count(*)	user_id
1	UC2cmEc_wnDbYsp7mD05Xr3w
1	UC0IFzJ2wPPUOIk9y1I7Yosg
1	UC0UoxlfSic0C8BO9jfngphA
1	UCIY3Tw9oHZPGzwb-cacxcMg
1	UC5Yk8xpS41MDYBo-nKl-gRA
1	UCmWV0pKxmQysYnODCbkn7Gw
1	UCLfsTgHsMZ57rfWhRp5R5Gw
1	UCdkNd_DZs7ZGQfVkJ9CIHow
1	UC-TO_IqgDnav2cnXBBy1g5A
1	UCkJzuaudw4p7ZxFcZkqCCug
1	UCA3EqsP7z1gmIzkVo-LoDAA
1	UC-wdaKybkWayFYwpmTB450w
1	UCbOEk_dq44Be1-EGaH5Latw
1	UCD3a6kMGrN4Lx6FdL6oCqqA
1	UCCrRdEdtUJ5PnXTKuFR7lpw
1	UCt_JxgdYsTXbzYgwx1dmu9Q
1	UChv256vvtCPpD8soyuiUfeQ
1	UCoh843IJEzmE9IskBVSA-9w
1	UCl4vCTmpvb9OTLMktYDbM9A
1	UCatl8Py2rP9II6ZxD0QLe7A
1	UCdEgzdn0JfI38bFrgeTI5Nw
1	UCJWv1RsFHjcHuaTIjenKIqA
1	UCyimdeJ-a9RJspiTtttG2pw
1	UCPayEE4va6zfzNj2c-EiXOA
1	UCK0ml9vHbTULlWMbo5BGNNg
1	UC4894L3Oxevixq1IabcemvA
1	UC6LLDaNOk6pNi0Pfv-FrHNg
1	UC5UdpJo117AKrsOnCZZjx2A
1	UCAnszjeyTTQjSRVKjUKj8mg
1	UCE6ek0-u7QYaLlo7VOu9a4w
1	UC8ZnagHY6NDVCnG_NiJHB5g
1	UC3Bn0LOSlMH0fFTK_8C3-eA
1	UCEIUhuMa_v0n_PJ43YqOqDg
1	UCcuoXUESs1SFth1T1kVOCzA
1	UCsZYIjp1UBGVBHP_5VDAjxQ
1	UCswGKY5XRI8s47IOv8ekxXg
1	UCjsuc8tZJ_oXAMjVAFrdPCw
1	UCz4qMZauHROAlyslLzN08Pw
1	UCXZ-HkWu-1i3cFcQ6hFjjvA
1	UCNhhWipdaXVWOiE5EYDAMPg
1	UCMqd7jEDOV--YpIJoarQREQ
1	UCe6xFyZk7bmTT1OrDfTToyA
1	UCtrPX5uOKOjrJGpXI0G3jiQ
1	UC403OneuvfRpzitKJeHF2Cw
1	UC4eJ8r5Kd3hdzv0myFZQjpQ
1	UC3kn51CbuTZCGwmOIW7k5aw
1	UCIBG5OD6YTfjledQnJe7Oog
1	UCgcVc6UQPw8HLei7l6C5W9w
1	UCk1U6vKjRZRac1AokroglCQ
1	UC1htqQ10LnRDDwrmbPKBINg
1	UChG4Dsz8DTc83X4MkaWNwuw
1	UCNK0YsiK-SI9DfqCdDF7wHg
1	UCu1mCsXlKdbYAtW4fALg8Lg
1	UCLpCFjHniXmPr5LhdyDsqfg
